,Iteration,Time,Learning Rate,Batch Size,Train Loss,Val Loss
0,0.0,0.0055745,0.0,1.0,-100.0,10.982
1,497.0,721.09,0.00059996,2.0,0.42618,6.2638
2,992.0,1440.5,0.0005997,2.0,0.4262,6.0247
3,1488.0,2161.4,0.00059923,2.0,0.42471,5.7798
4,1983.0,2880.9,0.00059854,2.0,0.42658,5.6254
5,2478.0,3600.1,0.00059763,2.0,0.42501,5.4607
6,2974.0,4321.1,0.00059649,2.0,0.42553,5.319
7,3469.0,5040.8,0.00059514,2.0,0.42721,5.2767
8,3855.0,5760.7,0.00059357,3.0,0.42666,5.0966
9,4186.0,6480.8,0.00059178,3.0,0.42784,4.9803
10,4517.0,7200.7,0.00058978,3.0,0.42689,4.8868
11,4848.0,7921.1,0.00058757,3.0,0.42743,4.8255
12,5179.0,8641.5,0.00058514,3.0,0.42671,4.7408
13,5509.0,9360.1,0.00058251,3.0,0.42703,4.7256
14,5840.0,10081.0,0.00057966,3.0,0.42665,4.6486
15,6144.0,10802.0,0.00057661,4.0,0.42681,4.6182
16,6392.0,11521.0,0.00057337,4.0,0.42782,4.5286
17,6640.0,12240.0,0.00056992,4.0,0.42755,4.5234
18,6889.0,12962.0,0.00056626,4.0,0.42785,4.4987
19,7137.0,13681.0,0.00056243,4.0,0.42729,4.4376
20,7385.0,14400.0,0.0005584,4.0,0.42763,4.4144
21,7634.0,15123.0,0.00055417,4.0,0.42806,4.4544
22,7882.0,15842.0,0.00054977,4.0,0.42717,4.366
23,8081.0,16562.0,0.00054519,5.0,0.4279,4.3439
24,8280.0,17283.0,0.00054042,5.0,0.42773,4.3283
25,8478.0,18000.0,0.00053551,5.0,0.42793,4.2975
26,8677.0,18721.0,0.0005304,5.0,0.42824,4.2459
27,8876.0,19441.0,0.00052513,5.0,0.42727,4.2563
28,9075.0,20163.0,0.00051969,5.0,0.42754,4.2285
29,9274.0,20883.0,0.0005141,5.0,0.42709,4.2591
30,9450.0,21600.0,0.0005084,6.0,0.42745,4.1592
31,9616.0,22321.0,0.00050251,6.0,0.4279,4.1882
32,9782.0,23043.0,0.00049647,6.0,0.428,4.1755
33,9947.0,23760.0,0.00049034,6.0,0.42743,4.1593
34,10113.0,24482.0,0.00048404,6.0,0.428,4.1207
35,10279.0,25203.0,0.00047761,6.0,0.42676,4.1192
36,10444.0,25920.0,0.0004711,6.0,0.42703,4.0875
37,10602.0,26640.0,0.00046445,7.0,0.42766,4.0701
38,10744.0,27360.0,0.00045768,7.0,0.42715,4.0739
39,10886.0,28081.0,0.00045081,7.0,0.42752,4.034
40,11028.0,28801.0,0.00044384,7.0,0.42744,4.0308
41,11170.0,29521.0,0.00043678,7.0,0.42764,4.0076
42,11312.0,30241.0,0.00042963,7.0,0.42732,3.9946
43,11454.0,30961.0,0.0004224,7.0,0.42773,4.0049
44,11596.0,31681.0,0.00041509,7.0,0.42748,4.01
45,11721.0,32405.0,0.00040769,8.0,0.42749,3.9634
46,11845.0,33123.0,0.00040026,8.0,0.42789,3.976
47,11969.0,33842.0,0.00039277,8.0,0.42678,3.9537
48,12093.0,34561.0,0.00038523,8.0,0.42713,3.9615
49,12217.0,35280.0,0.00037765,8.0,0.42726,3.9213
50,12342.0,36005.0,0.00036996,8.0,0.42741,3.9401
51,12466.0,36725.0,0.0003623,8.0,0.42724,3.9221
52,12581.0,37445.0,0.00035462,9.0,0.42777,3.902
53,12691.0,38161.0,0.00034694,9.0,0.42731,3.889
54,12802.0,38886.0,0.00033916,9.0,0.4273,3.8733
55,12912.0,39603.0,0.00033145,9.0,0.42736,3.8618
56,13022.0,40321.0,0.00032374,9.0,0.42702,3.8688
57,13133.0,41045.0,0.00031597,9.0,0.42756,3.849
58,13243.0,41763.0,0.00030827,9.0,0.42749,3.8563
59,13350.0,42484.0,0.00030056,10.0,0.42694,3.8548
60,13449.0,43202.0,0.00029291,10.0,0.42752,3.8496
61,13549.0,43927.0,0.00028521,10.0,0.42736,3.8367
62,13648.0,44644.0,0.00027762,10.0,0.4271,3.8251
63,13747.0,45362.0,0.00027008,10.0,0.42704,3.7838
64,13846.0,46080.0,0.00026258,10.0,0.42722,3.8221
65,13946.0,46805.0,0.00025507,10.0,0.42729,3.7705
66,14045.0,47523.0,0.00024769,10.0,0.42722,3.7993
67,14136.0,48248.0,0.00024032,11.0,0.42736,3.7809
68,14226.0,48965.0,0.00023308,11.0,0.42729,3.7879
69,14316.0,49683.0,0.00022592,11.0,0.42743,3.7579
70,14406.0,50400.0,0.00021885,11.0,0.42742,3.7644
71,14497.0,51126.0,0.00021179,11.0,0.42746,3.7544
72,14587.0,51843.0,0.00020491,11.0,0.42766,3.7646
73,14677.0,52561.0,0.00019813,11.0,0.42735,3.7332
74,14763.0,53287.0,0.00019139,12.0,0.42757,3.7469
75,14846.0,54009.0,0.00018479,12.0,0.42741,3.7609
76,14928.0,54722.0,0.00017838,12.0,0.42758,3.731
77,15011.0,55444.0,0.00017203,12.0,0.42768,3.7097
78,15094.0,56166.0,0.0001658,12.0,0.4273,3.7201
79,15177.0,56888.0,0.00015971,12.0,0.42709,3.757
80,15259.0,57602.0,0.00015383,12.0,0.4272,3.691
81,15340.0,58325.0,0.00014802,13.0,0.42756,3.7038
82,15416.0,59041.0,0.00014241,13.0,0.4268,3.7246
83,15493.0,59767.0,0.00013688,13.0,0.42716,3.7087
84,15569.0,60483.0,0.00013158,13.0,0.42751,3.7196
85,15646.0,61209.0,0.00012638,13.0,0.42747,3.6702
86,15722.0,61925.0,0.00012141,13.0,0.4273,3.6957
87,15798.0,62641.0,0.00011661,13.0,0.42727,3.6747
88,15875.0,63367.0,0.00011192,13.0,0.42765,3.6776
89,15946.0,64087.0,0.00010745,14.0,0.42719,3.6588
90,16017.0,64808.0,0.00010316,14.0,0.4276,3.6573
91,16088.0,65528.0,9.9051e-05,14.0,0.42734,3.6459
92,16159.0,66249.0,9.5135e-05,14.0,0.4272,3.6856
93,16230.0,66969.0,9.1412e-05,14.0,0.42713,3.6733
94,16301.0,67690.0,8.7887e-05,14.0,0.42706,3.671
95,16371.0,68400.0,8.4605e-05,14.0,0.42729,3.6435
96,16439.0,69121.0,8.1477e-05,15.0,0.42747,3.6201
97,16506.0,69850.0,7.8523e-05,15.0,0.42762,3.652
98,16572.0,70567.0,7.582e-05,15.0,0.42763,3.6467
99,16638.0,71284.0,7.3324e-05,15.0,0.42755,3.6424
100,16704.0,72002.0,7.1038e-05,15.0,0.42766,3.6302
101,16771.0,72730.0,6.8932e-05,15.0,0.42765,3.6703
102,16837.0,73447.0,6.7073e-05,15.0,0.42784,3.6143
103,16902.0,74168.0,6.5422e-05,16.0,0.42756,3.6211
104,16964.0,74887.0,6.399e-05,16.0,0.42736,3.629
105,17026.0,75606.0,6.2776e-05,16.0,0.42773,3.624
106,17088.0,76325.0,6.178e-05,16.0,0.42757,3.6349
107,17150.0,77043.0,6.1005e-05,16.0,0.42756,3.64
108,17212.0,77762.0,6.0449e-05,16.0,0.42761,3.6281
109,17274.0,78481.0,6.0114e-05,16.0,0.42777,3.5978
110,17326.0,79083.0,6.0004e-05,16.0,0.4277,3.6352
111,17327.0,79095.0,6.0003e-05,16.0,0.12844,3.6278
112,17328.0,79107.0,6.0002e-05,16.0,0.12868,3.6499
113,17329.0,79118.0,6.0002e-05,16.0,0.12873,3.5927
114,17330.0,79130.0,6.0001e-05,16.0,0.099898,3.6143
115,17331.0,79141.0,6.0001e-05,16.0,0.12939,3.6514
116,17332.0,79153.0,6.0001e-05,16.0,0.12886,3.6222
117,17333.0,79165.0,6e-05,16.0,0.12875,3.6333
118,17334.0,79176.0,6e-05,16.0,0.12879,3.6148
119,17335.0,79188.0,6e-05,16.0,0.12885,3.6465
120,17336.0,79199.0,6e-05,16.0,0.12887,3.6315
121,17337.0,79211.0,6e-05,16.0,0.12889,3.6225
